Feature ID	Taxon	Confidence
636c27859c1ac0a7994ca8ed145d03fe	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__	0.9997737610741578
f35ce9c514e1398308f5f84ed50b260f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.8456599229363619
79e9e337b10e2d298bb1b3bde946782d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__	0.9567163900041921
0a69950e803a5d9e7166c450e44f43cf	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	0.8542480413085476
e5c80b4a23b96b2fa35b6da6cac2bf73	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Flectobacillus;s__	0.9326289413163331
9118606a87ac19f8d041da20f16f3236	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.9876732347291027
d8e8459398f3f096775f4298666880a7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.954676021576163
fba3d9b3872ff9021d66434323fb9565	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	0.9994287697237262
ae27459b7f5465815b1f565d792083ce	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.838623592509034
4fdf8dcd9451f5742982d716fa9f0536	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia;s__	0.9622960606496899
4ea5683e2c2a183c11c45dc8fbd0c67c	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae	0.999047174067563
469e4ff2129066178b74b112829fc03c	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	0.7229372516746497
6edca9464612efff71d8f97299f01663	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.9835420207269493
41fedaa9200e2933821f84ecdc0b0772	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	0.9106827478500634
41735c13fb7f63db49b10fba5d959ce3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	0.9522949054394453
54d098d009b89779530eaf43a1bb136a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Frederiksenia;s__	0.8824218043628604
76174505aef45f134d8068d5ad2c42aa	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.992411054218518
b8afb7bb30b7a9170b7c6dcd40251d54	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9972029401896212
4c4606a3dbb4f5b8bb1ad1db6dfc5617	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	0.9898227675936171
3ef461f213bfc675ddf0b1bfeef2dc52	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.9978563681993604
1f50ac250618ced095a2a5c34bae7651	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	0.9976158648962442
b3d4d129c955517b446df657236ba5a2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_Ga6A1_group;s__	0.8018652497529145
