Feature ID	Taxon	Confidence
98f667483f59a2270db04affc5b95937	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Bellilinea	0.845076399047802
cb3a00087dfa8b5c3a2254e300b88852	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Ardenticatenia	0.997394193742877
b3f30d6f24dc9586bf41581ba9cb0270	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_deep-sea	0.800615252045255
90e091fb7ffc57c084e44858689755b3	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_deep-sea	0.964202952137142
c0717175cbb4aa72765879fe0c37c5e5	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_deep-sea	0.93282455155048
cfd05e26daa80af810dd4f42a7edb2fa	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_deep-sea	0.867261841215436
9829032beca2f84ee074a9ce46cc4441	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured	0.999850489695486
c653b9920f66db1c7443f114ef80d809	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Bellilinea	0.959080725409905
ae3afb2fb63b73d0800ac05e0dbd2a17	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured	0.999957345297146
53dfbd2771bb5c50884176dd986b2b57	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Ardenticatenia	0.902979794564702
cf83855cf40ef76dd931cab14b420f5f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.990144404221532
68ac4c3e798e366472fe7ddb1f72cb04	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.991137672698565
bf2414e9103cc31385a6340364e63f87	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineaceae	0.98904989487859
53d259b5fdbfac3fffdadd214cdc6d17	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Ardenticatenia	0.989918843890302
1ca412d50d1e8830518783261be46e27	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_Bellilinea	0.906898253018577
